time, x1, x2, x3
619.87,-8.73352,1.89359,0.0140294
619.88,-8.75218,1.80986,0.014005
619.89,-8.77,1.72579,0.0139814
619.9,-8.78697,1.64137,0.0139587
619.91,-8.8031,1.55662,0.013937
619.92,-8.81838,1.47154,0.0139162
619.93,-8.83281,1.38614,0.0138962
619.94,-8.84638,1.30043,0.0138771
619.95,-8.8591,1.21442,0.013859
619.96,-8.87095,1.12811,0.0138417
619.97,-8.88193,1.04151,0.0138252
619.98,-8.89205,0.954637,0.0138097
619.99,-8.9013,0.867492,0.013795
620,-8.90968,0.780084,0.0137812
620.01,-8.91718,0.692421,0.0137682
620.02,-8.9238,0.604513,0.0137561
620.03,-8.92954,0.516366,0.0137449
620.04,-8.9344,0.42799,0.0137345
620.05,-8.93838,0.339393,0.013725
620.06,-8.94146,0.250583,0.0137163
620.07,-8.94366,0.161569,0.0137084
620.08,-8.94497,0.0723587,0.0137014
620.09,-8.94538,-0.0170385,0.0136953
620.1,-8.9449,-0.106614,0.01369
620.11,-8.94352,-0.19636,0.0136855
620.12,-8.94125,-0.286267,0.0136819
620.13,-8.93807,-0.376327,0.0136791
620.14,-8.93399,-0.466531,0.0136772
620.15,-8.92901,-0.55687,0.0136761
620.16,-8.92313,-0.647336,0.0136758
620.17,-8.91634,-0.737919,0.0136764
620.18,-8.90864,-0.828611,0.0136778
620.19,-8.90004,-0.919404,0.0136801
620.2,-8.89053,-1.01029,0.0136832
620.21,-8.88011,-1.10125,0.0136872
620.22,-8.86878,-1.19229,0.013692
620.23,-8.85654,-1.28339,0.0136977
620.24,-8.84338,-1.37455,0.0137042
620.25,-8.82932,-1.46576,0.0137116
620.26,-8.81434,-1.557,0.0137198
620.27,-8.79845,-1.64827,0.0137289
620.28,-8.78165,-1.73956,0.0137389
620.29,-8.76394,-1.83086,0.0137497
620.3,-8.74531,-1.92216,0.0137614
620.31,-8.72577,-2.01345,0.0137739
620.32,-8.70532,-2.10472,0.0137874
620.33,-8.68395,-2.19597,0.0138017
620.34,-8.66167,-2.28718,0.0138169
620.35,-8.63848,-2.37835,0.013833
620.36,-8.61438,-2.46946,0.01385
620.37,-8.58937,-2.56051,0.0138679
620.38,-8.56345,-2.65149,0.0138867
620.39,-8.53662,-2.74238,0.0139065
620.4,-8.50888,-2.83319,0.0139271
620.41,-8.48024,-2.92389,0.0139487
620.42,-8.45068,-3.01449,0.0139712
620.43,-8.42023,-3.10496,0.0139947
620.44,-8.38886,-3.19531,0.0140191
620.45,-8.3566,-3.28552,0.0140444
620.46,-8.32343,-3.37558,0.0140707
620.47,-8.28937,-3.46548,0.014098
620.48,-8.25441,-3.55522,0.0141263
620.49,-8.21855,-3.64479,0.0141555
620.5,-8.1818,-3.73417,0.0141858
620.51,-8.14415,-3.82336,0.0142171
620.52,-8.10561,-3.91234,0.0142493
620.53,-8.06619,-4.00112,0.0142826
620.54,-8.02588,-4.08967,0.014317
620.55,-7.98468,-4.17799,0.0143524
620.56,-7.94261,-4.26607,0.0143888
620.57,-7.89965,-4.3539,0.0144264
620.58,-7.85582,-4.44148,0.014465
620.59,-7.81111,-4.52878,0.0145047
620.6,-7.76553,-4.61581,0.0145455
620.61,-7.71909,-4.70255,0.0145874
620.62,-7.67177,-4.789,0.0146305
620.63,-7.6236,-4.87514,0.0146747
620.64,-7.57457,-4.96097,0.0147201
620.65,-7.52468,-5.04647,0.0147667
620.66,-7.47393,-5.13165,0.0148144
620.67,-7.42234,-5.21648,0.0148634
620.68,-7.3699,-5.30096,0.0149136
620.69,-7.31662,-5.38508,0.014965
620.7,-7.2625,-5.46883,0.0150177
620.71,-7.20755,-5.5522,0.0150717
620.72,-7.15176,-5.63518,0.0151269
620.73,-7.09515,-5.71777,0.0151835
620.74,-7.03771,-5.79995,0.0152414
620.75,-6.97945,-5.88172,0.0153007
620.76,-6.92038,-5.96307,0.0153614
620.77,-6.8605,-6.04398,0.0154234
620.78,-6.79981,-6.12445,0.0154869
620.79,-6.73832,-6.20447,0.0155517
620.8,-6.67604,-6.28403,0.0156181
620.81,-6.61296,-6.36312,0.015686
620.82,-6.54909,-6.44174,0.0157553
620.83,-6.48444,-6.51987,0.0158262
620.84,-6.41901,-6.5975,0.0158986
620.85,-6.35281,-6.67464,0.0159727
620.86,-6.28584,-6.75126,0.0160483
620.87,-6.2181,-6.82736,0.0161256
620.88,-6.14961,-6.90293,0.0162046
620.89,-6.08037,-6.97796,0.0162853
620.9,-6.01038,-7.05244,0.0163677
620.91,-5.93965,-7.12637,0.0164519
620.92,-5.86819,-7.19974,0.0165378
620.93,-5.79599,-7.27253,0.0166256
620.94,-5.72307,-7.34474,0.0167153
620.95,-5.64943,-7.41637,0.0168068
620.96,-5.57508,-7.4874,0.0169003
620.97,-5.50002,-7.55782,0.0169958
620.98,-5.42427,-7.62762,0.0170933
620.99,-5.34782,-7.69681,0.0171928
621,-5.27068,-7.76537,0.0172944
621.01,-5.19286,-7.83328,0.0173982
621.02,-5.11436,-7.90055,0.0175041
621.03,-5.0352,-7.96717,0.0176123
621.04,-4.95537,-8.03312,0.0177227
621.05,-4.87489,-8.09841,0.0178355
621.06,-4.79376,-8.16301,0.0179506
621.07,-4.71199,-8.22693,0.0180681
621.08,-4.62959,-8.29016,0.0181881
621.09,-4.54656,-8.35268,0.0183106
621.1,-4.4629,-8.4145,0.0184357
621.11,-4.37864,-8.47559,0.0185634
621.12,-4.29376,-8.53597,0.0186938
621.13,-4.20829,-8.59561,0.018827
621.14,-4.12223,-8.65451,0.018963
621.15,-4.03559,-8.71267,0.0191018
621.16,-3.94836,-8.77007,0.0192437
621.17,-3.86057,-8.82672,0.0193885
621.18,-3.77222,-8.88259,0.0195364
621.19,-3.68331,-8.93769,0.0196874
621.2,-3.59386,-8.99201,0.0198417
621.21,-3.50387,-9.04553,0.0199993
621.22,-3.41335,-9.09826,0.0201603
621.23,-3.32231,-9.15019,0.0203248
621.24,-3.23076,-9.20131,0.0204928
621.25,-3.1387,-9.25161,0.0206645
621.26,-3.04614,-9.30109,0.0208399
621.27,-2.9531,-9.34973,0.0210192
621.28,-2.85957,-9.39754,0.0212023
621.29,-2.76557,-9.44451,0.0213895
621.3,-2.67111,-9.49063,0.0215809
621.31,-2.57619,-9.5359,0.0217765
621.32,-2.48083,-9.5803,0.0219764
621.33,-2.38503,-9.62383,0.0221808
621.34,-2.2888,-9.66649,0.0223898
621.35,-2.19215,-9.70827,0.0226035
621.36,-2.09509,-9.74917,0.022822
621.37,-1.99763,-9.78917,0.0230455
621.38,-1.89977,-9.82827,0.0232741
621.39,-1.80153,-9.86647,0.023508
621.4,-1.70292,-9.90377,0.0237473
621.41,-1.60393,-9.94015,0.0239921
621.42,-1.5046,-9.9756,0.0242426
621.43,-1.40491,-10.0101,0.024499
621.44,-1.30489,-10.0437,0.0247614
621.45,-1.20453,-10.0764,0.02503
621.46,-1.10386,-10.1081,0.025305
621.47,-1.00288,-10.1389,0.0255866
621.48,-0.901598,-10.1687,0.025875
621.49,-0.800026,-10.1976,0.0261704
621.5,-0.698173,-10.2255,0.0264729
621.51,-0.596048,-10.2525,0.0267829
621.52,-0.493662,-10.2785,0.0271005
621.53,-0.391024,-10.3035,0.0274259
621.54,-0.288144,-10.3275,0.0277595
621.55,-0.185032,-10.3505,0.0281015
621.56,-0.0816985,-10.3726,0.0284521
621.57,0.0218473,-10.3937,0.0288115
621.58,0.125595,-10.4137,0.0291802
621.59,0.229535,-10.4328,0.0295584
621.6,0.333657,-10.4509,0.0299464
621.61,0.43795,-10.4679,0.0303445
621.62,0.542405,-10.484,0.030753
621.63,0.647012,-10.499,0.0311723
621.64,0.751759,-10.513,0.0316029
621.65,0.856637,-10.526,0.0320449
621.66,0.961635,-10.538,0.0324989
621.67,1.06674,-10.549,0.0329652
621.68,1.17195,-10.5589,0.0334443
621.69,1.27725,-10.5678,0.0339366
621.7,1.38262,-10.5756,0.0344426
621.71,1.48807,-10.5824,0.0349627
621.72,1.59357,-10.5882,0.0354976
621.73,1.69912,-10.5929,0.0360476
621.74,1.8047,-10.5966,0.0366133
621.75,1.91031,-10.5992,0.0371954
621.76,2.01594,-10.6007,0.0377943
621.77,2.12157,-10.6013,0.0384108
621.78,2.22719,-10.6007,0.0390455
621.79,2.3328,-10.5991,0.0396991
621.8,2.43838,-10.5965,0.0403723
621.81,2.54392,-10.5927,0.0410658
621.82,2.64941,-10.5879,0.0417804
621.83,2.75484,-10.5821,0.042517
621.84,2.86019,-10.5752,0.0432763
621.85,2.96547,-10.5672,0.0440593
621.86,3.07065,-10.5581,0.044867
621.87,3.17573,-10.548,0.0457003
621.88,3.2807,-10.5368,0.0465602
621.89,3.38553,-10.5245,0.0474478
621.9,3.49023,-10.5112,0.0483642
621.91,3.59479,-10.4968,0.0493107
621.92,3.69918,-10.4813,0.0502885
621.93,3.8034,-10.4647,0.0512988
621.94,3.90745,-10.4471,0.0523431
621.95,4.01129,-10.4284,0.0534227
621.96,4.11494,-10.4086,0.0545393
621.97,4.21837,-10.3877,0.0556943
621.98,4.32158,-10.3658,0.0568895
621.99,4.42455,-10.3427,0.0581265
622,4.52727,-10.3186,0.0594074
622.01,4.62973,-10.2935,0.0607338
622.02,4.73192,-10.2672,0.062108
622.03,4.83382,-10.2399,0.063532
622.04,4.93544,-10.2115,0.0650082
622.05,5.03675,-10.182,0.0665388
622.06,5.13775,-10.1515,0.0681264
622.07,5.23841,-10.1199,0.0697736
622.08,5.33874,-10.0872,0.0714832
622.09,5.43872,-10.0535,0.0732581
622.1,5.53834,-10.0186,0.0751015
622.11,5.63759,-9.98277,0.0770164
622.12,5.73646,-9.94582,0.0790065
622.13,5.83492,-9.90782,0.0810753
622.14,5.93299,-9.86876,0.0832266
622.15,6.03063,-9.82864,0.0854645
622.16,6.12785,-9.78746,0.0877932
622.17,6.22462,-9.74523,0.0902173
622.18,6.32094,-9.70195,0.0927414
622.19,6.4168,-9.65762,0.0953707
622.2,6.51218,-9.61224,0.0981105
622.21,6.60708,-9.56583,0.100966
622.22,6.70148,-9.51837,0.103944
622.23,6.79536,-9.46987,0.10705
622.24,6.88873,-9.42034,0.110292
622.25,6.98156,-9.36978,0.113675
622.26,7.07385,-9.31819,0.117208
622.27,7.16558,-9.26558,0.120898
622.28,7.25674,-9.21194,0.124754
622.29,7.34732,-9.15729,0.128786
622.3,7.4373,-9.10163,0.133001
622.31,7.52669,-9.04495,0.13741
622.32,7.61545,-8.98727,0.142024
622.33,7.70359,-8.92859,0.146855
622.34,7.79108,-8.86892,0.151913
622.35,7.87792,-8.80825,0.157213
622.36,7.9641,-8.74659,0.162766
622.37,8.04959,-8.68395,0.168588
622.38,8.1344,-8.62034,0.174693
622.39,8.2185,-8.55575,0.181099
622.4,8.30189,-8.49019,0.187821
622.41,8.38455,-8.42367,0.194879
622.42,8.46646,-8.3562,0.202291
622.43,8.54762,-8.28777,0.210079
622.44,8.62801,-8.2184,0.218263
622.45,8.70762,-8.14809,0.226868
622.46,8.78643,-8.07684,0.235918
622.47,8.86443,-8.00467,0.24544
622.48,8.94161,-7.93157,0.255462
622.49,9.01795,-7.85756,0.266012
622.5,9.09344,-7.78265,0.277125
622.51,9.16806,-7.70683,0.288832
622.52,9.24179,-7.63012,0.301171
622.53,9.31463,-7.55252,0.314179
622.54,9.38655,-7.47404,0.327898
622.55,9.45755,-7.39468,0.34237
622.56,9.52759,-7.31447,0.357643
622.57,9.59668,-7.23339,0.373766
622.58,9.66478,-7.15147,0.39079
622.59,9.73188,-7.0687,0.408773
622.6,9.79797,-6.98511,0.427773
622.61,9.86302,-6.90069,0.447855
622.62,9.92702,-6.81545,0.469085
622.63,9.98995,-6.72941,0.491536
622.64,10.0518,-6.64258,0.515284
622.65,10.1125,-6.55495,0.540412
622.66,10.1721,-6.46655,0.567006
622.67,10.2305,-6.37738,0.595157
622.68,10.2877,-6.28745,0.624966
622.69,10.3437,-6.19678,0.656536
622.7,10.3985,-6.10537,0.68998
622.71,10.452,-6.01323,0.725414
622.72,10.5042,-5.92039,0.762967
622.73,10.5551,-5.82684,0.80277
622.74,10.6047,-5.73259,0.844967
622.75,10.6529,-5.63768,0.889708
622.76,10.6997,-5.54209,0.937154
622.77,10.745,-5.44586,0.987475
622.78,10.7888,-5.34898,1.04085
622.79,10.8311,-5.25148,1.09747
622.8,10.8719,-5.15337,1.15755
622.81,10.911,-5.05466,1.22128
622.82,10.9485,-4.95537,1.28891
622.83,10.9843,-4.85552,1.36066
622.84,11.0184,-4.75511,1.4368
622.85,11.0507,-4.65417,1.51758
622.86,11.0811,-4.55272,1.6033
622.87,11.1097,-4.45077,1.69423
622.88,11.1362,-4.34834,1.79071
622.89,11.1608,-4.24544,1.89304
622.9,11.1833,-4.14211,2.00157
622.91,11.2036,-4.03835,2.11666
622.92,11.2217,-3.9342,2.23868
622.93,11.2375,-3.82967,2.36802
622.94,11.2509,-3.72478,2.50508
622.95,11.2618,-3.61955,2.65027
622.96,11.2702,-3.51403,2.80403
622.97,11.276,-3.40821,2.9668
622.98,11.279,-3.30215,3.13904
622.99,11.2792,-3.19585,3.32121
623,11.2765,-3.08936,3.5138
623.01,11.2707,-2.98269,3.71727
623.02,11.2618,-2.87588,3.93211
623.03,11.2495,-2.76897,4.15882
623.04,11.2339,-2.66198,4.39786
623.05,11.2148,-2.55495,4.64972
623.06,11.192,-2.44792,4.91486
623.07,11.1654,-2.34092,5.19371
623.08,11.1349,-2.23399,5.48671
623.09,11.1003,-2.12717,5.79423
623.1,11.0615,-2.0205,6.11662
623.11,11.0183,-1.91403,6.4542
623.12,10.9706,-1.80781,6.80721
623.13,10.9183,-1.70187,7.17582
623.14,10.8611,-1.59627,7.56013
623.15,10.7989,-1.49105,7.96018
623.16,10.7317,-1.38627,8.37586
623.17,10.6591,-1.28198,8.80698
623.18,10.5811,-1.17823,9.25322
623.19,10.4976,-1.07509,9.71413
623.2,10.4083,-0.972601,10.1891
623.21,10.3132,-0.870832,10.6773
623.22,10.2121,-0.769841,11.1779
623.23,10.105,-0.66969,11.6896
623.24,9.9917,-0.570441,12.2112
623.25,9.87215,-0.472159,12.7412
623.26,9.7463,-0.374908,13.2778
623.27,9.61408,-0.278755,13.819
623.28,9.47549,-0.183764,14.3628
623.29,9.33051,-0.0900021,14.9068
623.3,9.17916,0.00246417,15.4483
623.31,9.02151,0.093569,15.9848
623.32,8.85763,0.183247,16.5132
623.33,8.68762,0.271433,17.0306
623.34,8.51164,0.358064,17.5337
623.35,8.32985,0.443078,18.0195
623.36,8.14247,0.526414,18.4844
623.37,7.94972,0.608014,18.9253
623.38,7.7519,0.687822,19.3389
623.39,7.5493,0.765786,19.7219
623.4,7.34226,0.841855,20.0713
623.41,7.13116,0.915984,20.3842
623.42,6.91639,0.988129,20.6579
623.43,6.69839,1.05825,20.89
623.44,6.47758,1.12632,21.0784
623.45,6.25445,1.1923,21.2213
623.46,6.02947,1.25617,21.3173
623.47,5.80315,1.31791,21.3655
623.48,5.57597,1.3775,21.3653
623.49,5.34846,1.43493,21.3165
623.5,5.12111,1.49021,21.2196
623.51,4.89443,1.54332,21.0752
623.52,4.6689,1.59427,20.8845
623.53,4.44501,1.64308,20.6491
623.54,4.22321,1.68975,20.3709
623.55,4.00394,1.73431,20.0522
623.56,3.78761,1.77677,19.6956
623.57,3.57462,1.81718,19.3039
623.58,3.36531,1.85555,18.8801
623.59,3.16001,1.89192,18.4274
623.6,2.95901,1.92633,17.9491
623.61,2.76258,1.95882,17.4485
623.62,2.57093,1.98943,16.9291
623.63,2.38427,2.01821,16.3942
623.64,2.20273,2.0452,15.847
623.65,2.02646,2.07046,15.2908
623.66,1.85553,2.09403,14.7286
623.67,1.69002,2.11596,14.1633
623.68,1.52995,2.13631,13.5976
623.69,1.37534,2.15513,13.034
623.7,1.22616,2.17246,12.475
623.71,1.08237,2.18836,11.9225
623.72,0.943919,2.20287,11.3785
623.73,0.810717,2.21606,10.8447
623.74,0.68267,2.22797,10.3225
623.75,0.559668,2.23864,9.81324
623.76,0.441589,2.24813,9.31796
623.77,0.328301,2.25648,8.83755
623.78,0.219661,2.26374,8.37272
623.79,0.115521,2.26995,7.924
623.8,0.0157299,2.27514,7.49179
623.81,-0.0798702,2.27937,7.07636
623.82,-0.171438,2.28268,6.67781
623.83,-0.259133,2.28509,6.29618
623.84,-0.343116,2.28665,5.93137
623.85,-0.423546,2.28738,5.58323
623.86,-0.500581,2.28734,5.2515
623.87,-0.574374,2.28653,4.93587
623.88,-0.645079,2.285,4.63598
623.89,-0.712843,2.28278,4.35141
623.9,-0.77781,2.27989,4.08172
623.91,-0.840121,2.27635,3.82643
623.92,-0.89991,2.2722,3.58505
623.93,-0.957308,2.26745,3.35704
623.94,-1.01244,2.26213,3.14189
623.95,-1.06543,2.25626,2.93907
623.96,-1.11638,2.24985,2.74803
623.97,-1.16542,2.24293,2.56826
623.98,-1.21264,2.23552,2.39922
623.99,-1.25815,2.22763,2.24039
624,-1.30203,2.21927,2.09127
624.01,-1.34439,2.21047,1.95136
624.02,-1.3853,2.20123,1.82019
624.03,-1.42484,2.19157,1.69728
624.04,-1.4631,2.18151,1.58218
624.05,-1.50014,2.17104,1.47447
624.06,-1.53603,2.16019,1.37372
624.07,-1.57084,2.14896,1.27953
624.08,-1.60462,2.13737,1.19153
624.09,-1.63744,2.12542,1.10934
624.1,-1.66933,2.11313,1.03262
624.11,-1.70037,2.10049,0.96104
624.12,-1.73058,2.08753,0.894279
624.13,-1.76002,2.07423,0.832043
624.14,-1.78872,2.06062,0.774047
624.15,-1.81672,2.0467,0.720023
624.16,-1.84406,2.03248,0.66972
624.17,-1.87078,2.01795,0.622898
624.18,-1.89689,2.00314,0.579331
624.19,-1.92244,1.98803,0.538807
624.2,-1.94744,1.97264,0.501126
624.21,-1.97192,1.95697,0.4661
624.22,-1.9959,1.94103,0.433551
624.23,-2.01942,1.92482,0.403315
624.24,-2.04247,1.90835,0.375234
624.25,-2.06509,1.89161,0.349163
624.26,-2.08729,1.87461,0.324964
624.27,-2.10909,1.85736,0.302509
624.28,-2.1305,1.83986,0.281679
624.29,-2.15153,1.82211,0.26236
624.3,-2.17219,1.80412,0.244446
624.31,-2.1925,1.78588,0.227841
624.32,-2.21247,1.76741,0.212452
624.33,-2.2321,1.74871,0.198193
624.34,-2.25141,1.72977,0.184985
624.35,-2.2704,1.7106,0.172751
624.36,-2.28908,1.6912,0.161424
624.37,-2.30745,1.67158,0.150938
624.38,-2.32553,1.65174,0.141232
624.39,-2.34331,1.63168,0.132251
624.4,-2.36081,1.6114,0.123941
624.41,-2.37802,1.59091,0.116254
624.42,-2.39495,1.57021,0.109144
624.43,-2.41161,1.54929,0.10257
624.44,-2.42799,1.52817,0.0964914
624.45,-2.4441,1.50685,0.0908724
624.46,-2.45995,1.48532,0.085679
624.47,-2.47553,1.46359,0.0808796
624.48,-2.49084,1.44166,0.076445
624.49,-2.50589,1.41954,0.0723479
624.5,-2.52068,1.39722,0.0685633
624.51,-2.5352,1.37472,0.0650677
624.52,-2.54947,1.35202,0.0618394
624.53,-2.56348,1.32913,0.0588584
624.54,-2.57723,1.30607,0.0561059
624.55,-2.59072,1.28282,0.0535648
624.56,-2.60396,1.25938,0.051219
624.57,-2.61694,1.23577,0.0490537
624.58,-2.62966,1.21199,0.0470551
624.59,-2.64212,1.18803,0.0452105
624.6,-2.65432,1.1639,0.0435083
624.61,-2.66627,1.1396,0.0419374
624.62,-2.67795,1.11513,0.0404879
624.63,-2.68938,1.0905,0.0391503
624.64,-2.70054,1.06571,0.0379162
624.65,-2.71145,1.04075,0.0367774
624.66,-2.72209,1.01564,0.0357268
624.67,-2.73248,0.990376,0.0347574
624.68,-2.7426,0.964956,0.0338629
624.69,-2.75245,0.939385,0.0330377
624.7,-2.76205,0.913665,0.0322762
624.71,-2.77137,0.887799,0.0315736
624.72,-2.78043,0.86179,0.0309253
624.73,-2.78923,0.835639,0.0303271
624.74,-2.79775,0.809349,0.029775
624.75,-2.80601,0.782922,0.0292655
624.76,-2.81399,0.756361,0.0287953
624.77,-2.82171,0.729668,0.0283613
624.78,-2.82916,0.702846,0.0279607
624.79,-2.83633,0.675897,0.0275908
624.8,-2.84322,0.648824,0.0272494
624.81,-2.84985,0.621629,0.0269342
624.82,-2.8562,0.594315,0.0266431
624.83,-2.86227,0.566883,0.0263743
624.84,-2.86806,0.539338,0.0261261
624.85,-2.87358,0.51168,0.0258968
624.86,-2.87881,0.483914,0.025685
624.87,-2.88377,0.45604,0.0254894
624.88,-2.88844,0.428063,0.0253087
624.89,-2.89283,0.399985,0.0251418
624.9,-2.89694,0.371807,0.0249876
624.91,-2.90077,0.343534,0.0248452
624.92,-2.90431,0.315167,0.0247136
624.93,-2.90757,0.286709,0.024592
624.94,-2.91054,0.258163,0.0244798
624.95,-2.91322,0.229532,0.0243761
624.96,-2.91562,0.200818,0.0242804
624.97,-2.91772,0.172024,0.0241921
624.98,-2.91954,0.143153,0.0241106
624.99,-2.92107,0.114207,0.0240355
625,-2.9223,0.0851891,0.0239663
625.01,-2.92325,0.0561024,0.0239025
625.02,-2.9239,0.0269494,0.0238438
625.03,-2.92427,-0.00226696,0.0237898
625.04,-2.92433,-0.031544,0.0237403
625.05,-2.92411,-0.0608789,0.0236949
625.06,-2.92359,-0.0902688,0.0236533
625.07,-2.92278,-0.119711,0.0236153
625.08,-2.92167,-0.149202,0.0235806
625.09,-2.92026,-0.17874,0.0235491
625.1,-2.91856,-0.208321,0.0235206
625.11,-2.91657,-0.237944,0.0234948
625.12,-2.91427,-0.267604,0.0234716
625.13,-2.91169,-0.297299,0.0234509
625.14,-2.9088,-0.327026,0.0234325
625.15,-2.90561,-0.356782,0.0234164
625.16,-2.90213,-0.386564,0.0234023
625.17,-2.89835,-0.41637,0.0233901
625.18,-2.89427,-0.446195,0.0233799
625.19,-2.88989,-0.476039,0.0233714
625.2,-2.88522,-0.505897,0.0233647
625.21,-2.88024,-0.535766,0.0233596
625.22,-2.87497,-0.565643,0.0233561
625.23,-2.8694,-0.595527,0.023354
625.24,-2.86353,-0.625412,0.0233534
625.25,-2.85736,-0.655298,0.0233543
625.26,-2.85089,-0.68518,0.0233564
625.27,-2.84412,-0.715055,0.0233599
625.28,-2.83705,-0.744921,0.0233646
625.29,-2.82969,-0.774775,0.0233706
625.3,-2.82203,-0.804613,0.0233777
625.31,-2.81406,-0.834433,0.0233861
625.32,-2.8058,-0.864231,0.0233955
625.33,-2.79725,-0.894005,0.0234061
625.34,-2.78839,-0.923751,0.0234178
625.35,-2.77924,-0.953467,0.0234305
625.36,-2.76979,-0.983149,0.0234443
625.37,-2.76005,-1.01279,0.0234591
625.38,-2.75001,-1.0424,0.023475
625.39,-2.73967,-1.07196,0.0234919
625.4,-2.72904,-1.10148,0.0235097
625.41,-2.71811,-1.13095,0.0235286
625.42,-2.70689,-1.16037,0.0235484
625.43,-2.69537,-1.18973,0.0235692
625.44,-2.68356,-1.21903,0.0235909
625.45,-2.67146,-1.24827,0.0236137
625.46,-2.65907,-1.27745,0.0236373
625.47,-2.64639,-1.30656,0.0236619
625.48,-2.63341,-1.3356,0.0236875
625.49,-2.62015,-1.36457,0.023714
625.5,-2.6066,-1.39347,0.0237414
625.51,-2.59276,-1.42228,0.0237698
625.52,-2.57863,-1.45101,0.0237991
625.53,-2.56421,-1.47965,0.0238293
625.54,-2.54951,-1.50821,0.0238605
625.55,-2.53453,-1.53668,0.0238926
625.56,-2.51926,-1.56505,0.0239256
625.57,-2.5037,-1.59332,0.0239595
625.58,-2.48787,-1.62149,0.0239944
625.59,-2.47175,-1.64956,0.0240303
625.6,-2.45536,-1.67753,0.0240671
625.61,-2.43868,-1.70538,0.0241048
625.62,-2.42173,-1.73312,0.0241434
625.63,-2.40451,-1.76074,0.024183
625.64,-2.387,-1.78825,0.0242236
625.65,-2.36923,-1.81564,0.0242651
625.66,-2.35118,-1.8429,0.0243076
625.67,-2.33285,-1.87003,0.024351
625.68,-2.31426,-1.89703,0.0243954
625.69,-2.2954,-1.9239,0.0244408
625.7,-2.27627,-1.95064,0.0244871
625.71,-2.25688,-1.97723,0.0245345
625.72,-2.23722,-2.00368,0.0245828
625.73,-2.2173,-2.02999,0.0246321
625.74,-2.19711,-2.05615,0.0246824
625.75,-2.17667,-2.08215,0.0247337
625.76,-2.15597,-2.10801,0.024786
625.77,-2.13501,-2.1337,0.0248393
625.78,-2.11379,-2.15924,0.0248937
625.79,-2.09232,-2.18462,0.0249491
625.8,-2.0706,-2.20983,0.0250055
625.81,-2.04862,-2.23487,0.0250629
625.82,-2.0264,-2.25974,0.0251214
625.83,-2.00393,-2.28443,0.025181
625.84,-1.98122,-2.30895,0.0252416
625.85,-1.95826,-2.33329,0.0253032
625.86,-1.93506,-2.35745,0.025366
625.87,-1.91162,-2.38142,0.0254298
625.88,-1.88794,-2.40521,0.0254948
625.89,-1.86402,-2.4288,0.0255608
625.9,-1.83987,-2.4522,0.0256279
625.91,-1.81549,-2.47541,0.0256962
625.92,-1.79088,-2.49841,0.0257655
625.93,-1.76604,-2.52122,0.025836
625.94,-1.74097,-2.54382,0.0259077
625.95,-1.71568,-2.56621,0.0259805
625.96,-1.69017,-2.58839,0.0260544
625.97,-1.66444,-2.61037,0.0261295
625.98,-1.63849,-2.63212,0.0262058
625.99,-1.61232,-2.65366,0.0262833
626,-1.58594,-2.67498,0.026362
626.01,-1.55935,-2.69608,0.0264419
626.02,-1.53255,-2.71695,0.026523
626.03,-1.50554,-2.7376,0.0266053
626.04,-1.47833,-2.75801,0.0266889
626.05,-1.45091,-2.7782,0.0267737
626.06,-1.4233,-2.79814,0.0268598
626.07,-1.39549,-2.81785,0.0269471
626.08,-1.36748,-2.83733,0.0270357
626.09,-1.33928,-2.85655,0.0271256
626.1,-1.31089,-2.87554,0.0272168
626.11,-1.28232,-2.89427,0.0273093
626.12,-1.25356,-2.91276,0.0274032
626.13,-1.22461,-2.93099,0.0274983
626.14,-1.19549,-2.94897,0.0275949
626.15,-1.16618,-2.9667,0.0276927
626.16,-1.13671,-2.98416,0.027792
626.17,-1.10706,-3.00137,0.0278926
626.18,-1.07724,-3.01831,0.0279947
626.19,-1.04725,-3.03499,0.0280981
626.2,-1.0171,-3.05139,0.028203
626.21,-0.98679,-3.06753,0.0283093
626.22,-0.956319,-3.0834,0.028417
626.23,-0.925691,-3.09899,0.0285262
626.24,-0.89491,-3.11431,0.0286369
626.25,-0.863979,-3.12935,0.0287491
626.26,-0.832899,-3.1441,0.0288627
626.27,-0.801675,-3.15858,0.0289779
626.28,-0.770308,-3.17277,0.0290946
626.29,-0.738802,-3.18668,0.0292129
626.3,-0.70716,-3.20029,0.0293327
626.31,-0.675384,-3.21362,0.0294541
626.32,-0.643478,-3.22666,0.0295771
626.33,-0.611443,-3.2394,0.0297017
626.34,-0.579285,-3.25184,0.0298279
626.35,-0.547004,-3.26399,0.0299557
626.36,-0.514605,-3.27584,0.0300852
626.37,-0.48209,-3.28738,0.0302164
626.38,-0.449463,-3.29863,0.0303492
626.39,-0.416726,-3.30957,0.0304838
626.4,-0.383882,-3.3202,0.03062
626.41,-0.350935,-3.33052,0.030758
626.42,-0.317888,-3.34054,0.0308977
626.43,-0.284743,-3.35024,0.0310392
626.44,-0.251505,-3.35964,0.0311825
626.45,-0.218175,-3.36871,0.0313276
626.46,-0.184758,-3.37747,0.0314745
626.47,-0.151256,-3.38592,0.0316232
626.48,-0.117673,-3.39404,0.0317738
626.49,-0.084012,-3.40185,0.0319262
626.5,-0.0502759,-3.40933,0.0320805
626.51,-0.0164682,-3.41649,0.0322368
626.52,0.017408,-3.42332,0.0323949
626.53,0.0513493,-3.42983,0.032555
626.54,0.0853525,-3.43602,0.0327171
